LCLASSCODE,LCLASSNAME,MCLASSCODE,MCLASSNAME,SCLASSCODE,SCLASSNAME
24,숙근류,2427,카네이션(스탠다드),242708,마벨
24,숙근류,2427,카네이션(스탠다드),242709,마스타
24,숙근류,2427,카네이션(스탠다드),242710,모나코
24,숙근류,2427,카네이션(스탠다드),242711,밀레디
24,숙근류,2427,카네이션(스탠다드),242712,비엔나
24,숙근류,2427,카네이션(스탠다드),242713,사리나
24,숙근류,2427,카네이션(스탠다드),242714,사모아
24,숙근류,2427,카네이션(스탠다드),242715,샤롯데
24,숙근류,2427,카네이션(스탠다드),242716,솔라
24,숙근류,2427,카네이션(스탠다드),242717,신기보
24,숙근류,2427,카네이션(스탠다드),242718,아리안느
24,숙근류,2427,카네이션(스탠다드),242719,아이카디
24,숙근류,2427,카네이션(스탠다드),242720,알마
24,숙근류,2427,카네이션(스탠다드),242721,이베리아
24,숙근류,2427,카네이션(스탠다드),242722,인카스
24,숙근류,2427,카네이션(스탠다드),242723,지지
24,숙근류,2427,카네이션(스탠다드),242724,카레나
24,숙근류,2427,카네이션(스탠다드),242725,카르텔
24,숙근류,2427,카네이션(스탠다드),242726,카스테라오
24,숙근류,2427,카네이션(스탠다드),242727,캔디
24,숙근류,2427,카네이션(스탠다드),242728,크리스티나
24,숙근류,2427,카네이션(스탠다드),242729,클라라
24,숙근류,2427,카네이션(스탠다드),242730,타스만
24,숙근류,2427,카네이션(스탠다드),242731,타이티
24,숙근류,2427,카네이션(스탠다드),242732,툰드라
24,숙근류,2427,카네이션(스탠다드),242733,파울라
24,숙근류,2427,카네이션(스탠다드),242734,팔라스
24,숙근류,2427,카네이션(스탠다드),242735,프란세스코
24,숙근류,2427,카네이션(스탠다드),242736,핑크도나
24,숙근류,2427,카네이션(스탠다드),242737,가란다
24,숙근류,2427,카네이션(스탠다드),242738,가보
24,숙근류,2427,카네이션(스탠다드),242739,가우디나
24,숙근류,2427,카네이션(스탠다드),242740,그린매직
24,숙근류,2427,카네이션(스탠다드),242741,까바넷
24,숙근류,2427,카네이션(스탠다드),242742,깜바
24,숙근류,2427,카네이션(스탠다드),242743,홀스
24,숙근류,2427,카네이션(스탠다드),242744,다이아나
24,숙근류,2427,카네이션(스탠다드),242745,대륜
24,숙근류,2427,카네이션(스탠다드),242746,도나비
24,숙근류,2427,카네이션(스탠다드),242747,도리아
24,숙근류,2427,카네이션(스탠다드),242748,도밍고
24,숙근류,2427,카네이션(스탠다드),242749,도오교
24,숙근류,2427,카네이션(스탠다드),242750,도지
24,숙근류,2427,카네이션(스탠다드),242751,듀엣
24,숙근류,2427,카네이션(스탠다드),242752,드네브
24,숙근류,2427,카네이션(스탠다드),242753,디에고
24,숙근류,2427,카네이션(스탠다드),242754,라미노
24,숙근류,2427,카네이션(스탠다드),242755,라스만
24,숙근류,2427,카네이션(스탠다드),242756,라이트
24,숙근류,2427,카네이션(스탠다드),242757,레드썬
24,숙근류,2427,카네이션(스탠다드),242758,레드콜스
24,숙근류,2427,카네이션(스탠다드),242759,로벨타
24,숙근류,2427,카네이션(스탠다드),242760,루루
24,숙근류,2427,카네이션(스탠다드),242761,루벤
24,숙근류,2427,카네이션(스탠다드),242762,리비아
24,숙근류,2427,카네이션(스탠다드),242763,리피티
24,숙근류,2427,카네이션(스탠다드),242764,마르기아
24,숙근류,2427,카네이션(스탠다드),242765,화이트
24,숙근류,2427,카네이션(스탠다드),242766,마카레나
24,숙근류,2427,카네이션(스탠다드),242767,메이바오
24,숙근류,2427,카네이션(스탠다드),242768,모니카
24,숙근류,2427,카네이션(스탠다드),242769,미스비와고
24,숙근류,2427,카네이션(스탠다드),242770,버지니아
24,숙근류,2427,카네이션(스탠다드),242771,화이트도나
24,숙근류,2427,카네이션(스탠다드),242772,복카시
24,숙근류,2427,카네이션(스탠다드),242773,부귀오
24,숙근류,2427,카네이션(스탠다드),242774,휘가로
24,숙근류,2427,카네이션(스탠다드),242775,삭카
24,숙근류,2427,카네이션(스탠다드),242776,살몬
24,숙근류,2427,카네이션(스탠다드),242777,샤넬
24,숙근류,2427,카네이션(스탠다드),242778,히로덴디
24,숙근류,2427,카네이션(스탠다드),242779,쇼킹
24,숙근류,2427,카네이션(스탠다드),242780,슈퍼그린
24,숙근류,2427,카네이션(스탠다드),242781,슈퍼매직
24,숙근류,2427,카네이션(스탠다드),242782,스카프
24,숙근류,2427,카네이션(스탠다드),242783,신데지오
24,숙근류,2427,카네이션(스탠다드),242784,알바
24,숙근류,2427,카네이션(스탠다드),242785,에스파니아
24,숙근류,2427,카네이션(스탠다드),242786,엘레강스
24,숙근류,2427,카네이션(스탠다드),242787,엘로우리버티
24,숙근류,2427,카네이션(스탠다드),242788,예초
24,숙근류,2427,카네이션(스탠다드),242789,옐로우도나
24,숙근류,2427,카네이션(스탠다드),242790,오즈
24,숙근류,2427,카네이션(스탠다드),242791,웨스트다아몬드
24,숙근류,2427,카네이션(스탠다드),242792,이두핑크
24,숙근류,2427,카네이션(스탠다드),242793,이드
24,숙근류,2427,카네이션(스탠다드),242794,이본느
24,숙근류,2427,카네이션(스탠다드),242795,이브
24,숙근류,2427,카네이션(스탠다드),242796,이사도라
24,숙근류,2427,카네이션(스탠다드),242797,인디오
24,숙근류,2427,카네이션(스탠다드),242798,체리도나
24,숙근류,2427,카네이션(스탠다드),242799,히로시마
24,숙근류,2427,카네이션(스탠다드),2427A0,카스도나
24,숙근류,2427,카네이션(스탠다드),2427A1,카티아
24,숙근류,2427,카네이션(스탠다드),2427A2,퀴멜로스
24,숙근류,2427,카네이션(스탠다드),2427A3,크레도
24,숙근류,2427,카네이션(스탠다드),2427A4,타길
24,숙근류,2427,카네이션(스탠다드),2427A5,탄자
24,숙근류,2427,카네이션(스탠다드),2427A6,탕카
24,숙근류,2427,카네이션(스탠다드),2427A7,파피오
24,숙근류,2427,카네이션(스탠다드),2427B0,프래도
24,숙근류,2427,카네이션(스탠다드),2427B1,프리마베라
24,숙근류,2427,카네이션(스탠다드),2427B2,플라밍고
24,숙근류,2427,카네이션(스탠다드),2427B3,피노키오
24,숙근류,2427,카네이션(스탠다드),2427B4,핑크카네이션
24,숙근류,2427,카네이션(스탠다드),2427B5,핑크카스테라오
24,숙근류,2427,카네이션(스탠다드),2427B6,하이디
24,숙근류,2427,카네이션(스탠다드),2427ZZ,기타
24,숙근류,2428,카네이션(스프레이),242801,기린다
24,숙근류,2428,카네이션(스프레이),242802,나타리
24,숙근류,2428,카네이션(스프레이),242803,나틸라
24,숙근류,2428,카네이션(스프레이),242804,다링
24,숙근류,2428,카네이션(스프레이),242805,데보라
24,숙근류,2428,카네이션(스프레이),242806,라일락
24,숙근류,2428,카네이션(스프레이),242807,라일락카프리
24,숙근류,2428,카네이션(스프레이),242808,레드로렌드
24,숙근류,2428,카네이션(스프레이),242809,로니
24,숙근류,2428,카네이션(스프레이),242810,로니아
24,숙근류,2428,카네이션(스프레이),242811,로라
24,숙근류,2428,카네이션(스프레이),242812,로렌드
24,숙근류,2428,카네이션(스프레이),242813,로시
24,숙근류,2428,카네이션(스프레이),242814,롬바
24,숙근류,2428,카네이션(스프레이),242815,루카
24,숙근류,2428,카네이션(스프레이),242816,리마
24,숙근류,2428,카네이션(스프레이),242817,마리아
24,숙근류,2428,카네이션(스프레이),242818,메이창
24,숙근류,2428,카네이션(스프레이),242819,바바도스
24,숙근류,2428,카네이션(스프레이),242820,바바라
24,숙근류,2428,카네이션(스프레이),242821,버터플라이
24,숙근류,2428,카네이션(스프레이),242822,블루벨
24,숙근류,2428,카네이션(스프레이),242823,사라
24,숙근류,2428,카네이션(스프레이),242824,사카
24,숙근류,2428,카네이션(스프레이),242825,소네트
24,숙근류,2428,카네이션(스프레이),242826,소렌티노
24,숙근류,2428,카네이션(스프레이),242827,소피아
24,숙근류,2428,카네이션(스프레이),242828,솔렌티노
24,숙근류,2428,카네이션(스프레이),242829,쇼카
24,숙근류,2428,카네이션(스프레이),242830,스칼렛킹
24,숙근류,2428,카네이션(스프레이),242831,스칼렛프러스
24,숙근류,2428,카네이션(스프레이),242832,스콜피오
24,숙근류,2428,카네이션(스프레이),242833,시라
24,숙근류,2428,카네이션(스프레이),242834,시트로셀라
24,숙근류,2428,카네이션(스프레이),242835,안탈리아
24,숙근류,2428,카네이션(스프레이),242836,알리스터
24,숙근류,2428,카네이션(스프레이),242837,알부토
24,숙근류,2428,카네이션(스프레이),242838,엔젤
24,숙근류,2428,카네이션(스프레이),242839,엘시
24,숙근류,2428,카네이션(스프레이),242840,오팔
24,숙근류,2428,카네이션(스프레이),242841,웨스트다이아몬드
24,숙근류,2428,카네이션(스프레이),242842,웨스트로지
24,숙근류,2428,카네이션(스프레이),242843,웨스트체리
24,숙근류,2428,카네이션(스프레이),242844,웨스트펄
24,숙근류,2428,카네이션(스프레이),242845,이구게니아
24,숙근류,2428,카네이션(스프레이),242846,이디
24,숙근류,2428,카네이션(스프레이),242847,이즈핑크
24,숙근류,2428,카네이션(스프레이),242848,잭포트
24,숙근류,2428,카네이션(스프레이),242849,체리환타지아
24,숙근류,2428,카네이션(스프레이),242850,카미트
24,숙근류,2428,카네이션(스프레이),242851,카사블랑카
24,숙근류,2428,카네이션(스프레이),242852,코티나
24,숙근류,2428,카네이션(스프레이),242853,쿠라카오
24,숙근류,2428,카네이션(스프레이),242854,크리스탈
24,숙근류,2428,카네이션(스프레이),242855,테지노
24,숙근류,2428,카네이션(스프레이),242856,핑크로렌드
24,숙근류,2428,카네이션(스프레이),242857,핑크바바라
24,숙근류,2428,카네이션(스프레이),242858,핑크카미트
24,숙근류,2428,카네이션(스프레이),242859,해피카미트
24,숙근류,2428,카네이션(스프레이),242860,가을
24,숙근류,2428,카네이션(스프레이),242861,가이니
24,숙근류,2428,카네이션(스프레이),242862,건시옐로우
24,숙근류,2428,카네이션(스프레이),242863,구엔쎄이열로우
24,숙근류,2428,카네이션(스프레이),242864,그라파티
24,숙근류,2428,카네이션(스프레이),242865,그리셀타
24,숙근류,2428,카네이션(스프레이),242866,글리버
24,숙근류,2428,카네이션(스프레이),242867,까리니
24,숙근류,2428,카네이션(스프레이),242868,깐비오
24,숙근류,2428,카네이션(스프레이),242869,나나
24,숙근류,2428,카네이션(스프레이),242870,나비
24,숙근류,2428,카네이션(스프레이),242871,나이트
24,숙근류,2428,카네이션(스프레이),242872,노드릭
24,숙근류,2428,카네이션(스프레이),242873,뉴리
24,숙근류,2428,카네이션(스프레이),242874,다이루
24,숙근류,2428,카네이션(스프레이),242875,다이아몬드
24,숙근류,2428,카네이션(스프레이),242876,다크마크
24,숙근류,2428,카네이션(스프레이),242877,단톤
24,숙근류,2428,카네이션(스프레이),242878,댄디
24,숙근류,2428,카네이션(스프레이),242879,두랑고
24,숙근류,2428,카네이션(스프레이),242880,듀플로
24,숙근류,2428,카네이션(스프레이),242881,디노
24,숙근류,2428,카네이션(스프레이),242882,디바
24,숙근류,2428,카네이션(스프레이),242883,라이트핑크
24,숙근류,2428,카네이션(스프레이),242884,라피네
24,숙근류,2428,카네이션(스프레이),242885,란스
24,숙근류,2428,카네이션(스프레이),242886,랙세라
24,숙근류,2428,카네이션(스프레이),242887,랩소디
24,숙근류,2428,카네이션(스프레이),242888,레가타
24,숙근류,2428,카네이션(스프레이),242889,레드바바라
24,숙근류,2428,카네이션(스프레이),242890,레드에로우
24,숙근류,2428,카네이션(스프레이),242891,레드테시노
24,숙근류,2428,카네이션(스프레이),242892,레이코
24,숙근류,2428,카네이션(스프레이),242893,렌드즈보스
24,숙근류,2428,카네이션(스프레이),242894,로레나
24,숙근류,2428,카네이션(스프레이),242895,로버트
24,숙근류,2428,카네이션(스프레이),242896,로시타
24,숙근류,2428,카네이션(스프레이),242897,로얄테시노
24,숙근류,2428,카네이션(스프레이),242898,리오
24,숙근류,2428,카네이션(스프레이),242899,마데리아
24,숙근류,2428,카네이션(스프레이),2428A0,마르셀라
24,숙근류,2428,카네이션(스프레이),2428A1,마리스마
24,숙근류,2428,카네이션(스프레이),2428A2,마타로
24,숙근류,2428,카네이션(스프레이),2428A3,메이프
24,숙근류,2428,카네이션(스프레이),2428A4,멜로사
24,숙근류,2428,카네이션(스프레이),2428A5,모시다
24,숙근류,2428,카네이션(스프레이),2428A6,미스타니아
24,숙근류,2428,카네이션(스프레이),2428A7,미스테리
24,숙근류,2428,카네이션(스프레이),2428A8,미아미
24,숙근류,2428,카네이션(스프레이),2428A9,미키
24,숙근류,2428,카네이션(스프레이),2428B0,밍크
24,숙근류,2428,카네이션(스프레이),2428B1,바나
24,숙근류,2428,카네이션(스프레이),2428B2,바리톤
24,숙근류,2428,카네이션(스프레이),2428B3,바실리스
24,숙근류,2428,카네이션(스프레이),2428B4,발렌타인
24,숙근류,2428,카네이션(스프레이),2428B5,베가
24,숙근류,2428,카네이션(스프레이),2428B6,베로나
24,숙근류,2428,카네이션(스프레이),2428B7,베리
24,숙근류,2428,카네이션(스프레이),2428B8,베이직
24,숙근류,2428,카네이션(스프레이),2428B9,벨라
24,숙근류,2428,카네이션(스프레이),2428C0,벨라루치
24,숙근류,2428,카네이션(스프레이),2428C1,벨벧
24,숙근류,2428,카네이션(스프레이),2428C2,보산스카
24,숙근류,2428,카네이션(스프레이),2428C3,브지락
24,숙근류,2428,카네이션(스프레이),2428C4,블루매직
24,숙근류,2428,카네이션(스프레이),2428C5,비치
24,숙근류,2428,카네이션(스프레이),2428C6,빅토르
24,숙근류,2428,카네이션(스프레이),2428C7,사랑별
24,숙근류,2428,카네이션(스프레이),2428C8,샤르망
24,숙근류,2428,카네이션(스프레이),2428C9,세레라
24,숙근류,2428,카네이션(스프레이),2428D0,세레아
24,숙근류,2428,카네이션(스프레이),2428D1,셉테스
24,숙근류,2428,카네이션(스프레이),2428D2,소피아바바라
24,숙근류,2428,카네이션(스프레이),2428D3,솔라시스
24,숙근류,2428,카네이션(스프레이),2428D4,솔라치아로
24,숙근류,2428,카네이션(스프레이),2428D5,스마라그드
24,숙근류,2428,카네이션(스프레이),2428D6,스카이
24,숙근류,2428,카네이션(스프레이),2428D7,스칼렛퀸
24,숙근류,2428,카네이션(스프레이),2428D8,스타카토
24,숙근류,2428,카네이션(스프레이),2428D9,스팩트로
24,숙근류,2428,카네이션(스프레이),2.43E+03,콜스
24,숙근류,2428,카네이션(스프레이),2.43E+04,시그마
24,숙근류,2428,카네이션(스프레이),2.43E+05,시몬
24,숙근류,2428,카네이션(스프레이),2.43E+06,시티레
24,숙근류,2428,카네이션(스프레이),2.43E+07,신토니아
24,숙근류,2428,카네이션(스프레이),2.43E+08,썬빔
24,숙근류,2428,카네이션(스프레이),2.43E+09,아니스타
24,숙근류,2428,카네이션(스프레이),2.43E+10,아루바
24,숙근류,2428,카네이션(스프레이),2.43E+11,아리안나
24,숙근류,2428,카네이션(스프레이),2.43E+12,아밀리트
24,숙근류,2428,카네이션(스프레이),2428F0,아벨로
24,숙근류,2428,카네이션(스프레이),2428F1,아연시
24,숙근류,2428,카네이션(스프레이),2428F2,아이보리
24,숙근류,2428,카네이션(스프레이),2428F3,아이차
24,숙근류,2428,카네이션(스프레이),2428F4,아인시
24,숙근류,2428,카네이션(스프레이),2428F5,아카디아
24,숙근류,2428,카네이션(스프레이),2428F6,안달로즈
24,숙근류,2428,카네이션(스프레이),2428F7,안타루사
24,숙근류,2428,카네이션(스프레이),2428F8,알바도로스
